crop,year,market_price_per_quintal,msp_price_per_quintal
Cotton,2011,5440.76,2581.34
Rice,2022,4264.4,4749.64
Cotton,2011,2606.72,5191.27
Oilseeds,2013,2714.51,3253.45
Cotton,2021,1747.83,4358.75
Pulses,2020,2770.34,4272.66
Rice,2010,2984.34,2006.88
Oilseeds,2015,2675.37,1028.98
Wheat,2020,2649.17,5221.28
Oilseeds,2016,1090.2,1881.42
Wheat,2013,3451.16,1912.64
Sugarcane,2018,3044.41,4764.2
Wheat,2012,4073.17,5319.6
Cotton,2010,3998.03,4218.73
Rice,2024,2898.69,1828.78
Oilseeds,2017,2931.64,2697.05
Oilseeds,2023,4509.04,4848.03
Cotton,2017,4452.69,2725.31
Oilseeds,2023,4137.86,4645.54
Maize,2018,805.62,5046.57
Rice,2021,2892.71,1248.91
Pulses,2020,3537.23,920.88
Wheat,2023,1776.39,1674.3
Pulses,2017,3195.51,1375.03
Sugarcane,2022,2157.15,2969.14
Pulses,2018,5763.19,4675.04
Maize,2018,4290.73,2467.56
Pulses,2013,1135.88,1681.1
Cotton,2018,2417.12,2214.44
Cotton,2016,2068.94,2496.18
Cotton,2020,2866.9,2836.57
Pulses,2022,823.26,2311.63
Maize,2014,4814.01,2602.66
Maize,2023,4014.37,2531.15
Pulses,2019,3800.45,1300.62
Oilseeds,2011,4235.04,4479.4
Oilseeds,2010,4396.2,1373.34
Rice,2013,5054.32,1639.86
Cotton,2018,5067.95,3825.56
Sugarcane,2017,5721.46,3826.79
Wheat,2022,1173.06,4391.56
Maize,2021,2632.38,4266.16
Oilseeds,2024,4327.13,5335.06
Wheat,2015,3613.02,3135.88
Rice,2015,5598.35,5147.04
Sugarcane,2023,5442.66,3949.56
Maize,2022,5274.9,3512.25
Pulses,2015,1803.78,1252.47
Rice,2017,1896.9,1817.04
Wheat,2011,4427.4,4103.98
Rice,2010,5776.53,4532.83
Sugarcane,2022,2543.21,3372.39
Cotton,2021,5570.65,2607.14
Wheat,2017,5663.04,5142.75
Cotton,2024,3407.71,5308.46
Rice,2022,4813.45,1379.13
Pulses,2022,1679.9,4237.48
Sugarcane,2022,4445.14,4586.08
Cotton,2022,4778.91,2053.8
Cotton,2014,2194.65,3089.52
Sugarcane,2020,3749.88,4472.81
Wheat,2013,4858.72,4973.12
Rice,2016,1322.53,5185.02
Pulses,2019,948.62,1103.67
Cotton,2020,1652.07,1151.16
Rice,2022,2178.48,1641.05
Maize,2010,3810.42,2383.93
Maize,2024,5536.59,3115.14
Oilseeds,2010,3076.83,1942.6
Oilseeds,2015,2852.92,4301.76
Cotton,2019,4458.61,4746.65
Wheat,2020,926.88,3994.57
Maize,2020,5180.13,1701.02
Wheat,2019,2972.39,1831.7
Sugarcane,2020,1425.9,2998.64
Maize,2011,3449.01,3292.45
Wheat,2021,3519.26,2285.57
Maize,2017,2761.19,2828.12
Oilseeds,2016,4758.0,3526.61
Cotton,2019,1656.88,2607.35
Pulses,2013,5842.23,5341.61
Rice,2015,5468.07,5206.38
Cotton,2012,4588.07,2535.85
Wheat,2015,1921.68,4405.23
Pulses,2017,3904.39,1972.91
Maize,2013,3862.43,4324.02
Sugarcane,2019,2626.11,4218.93
Sugarcane,2018,3169.69,1899.1
Rice,2014,1655.92,4349.31
Oilseeds,2019,2208.92,978.64
Cotton,2022,2195.56,4131.16
Wheat,2021,1665.13,1478.39
Pulses,2018,2145.31,2687.03
Sugarcane,2019,4189.65,1718.86
Cotton,2013,4934.8,1698.06
Cotton,2020,5857.57,3058.28
Pulses,2012,2098.59,5214.84
Sugarcane,2019,874.88,3401.09
Oilseeds,2012,3386.32,2135.35
Sugarcane,2020,5773.89,4967.08
Sugarcane,2013,4056.3,2608.39
Oilseeds,2015,5866.89,1124.08
Cotton,2022,4477.98,4307.6
Cotton,2021,3532.97,1685.45
Rice,2023,1948.62,4453.72
Maize,2023,1493.48,4432.65
Pulses,2013,5032.04,3384.72
Pulses,2024,2683.32,3506.12
Maize,2018,2355.6,2313.58
Cotton,2018,3606.35,1197.82
Wheat,2019,5663.43,1265.92
Maize,2018,2428.4,2117.42
Wheat,2016,841.07,2474.99
Oilseeds,2014,5178.67,5290.83
Cotton,2011,5296.87,5464.97
Oilseeds,2020,1204.86,1255.94
Maize,2020,4074.88,2012.36
Pulses,2021,2861.71,962.42
Pulses,2016,5212.6,3726.02
Pulses,2021,3892.18,4179.39
Maize,2019,1556.23,1994.88
Maize,2016,3639.76,1551.0
Cotton,2011,1739.1,1082.93
Rice,2023,2442.81,4057.42
Cotton,2023,3764.16,2999.17
Cotton,2024,2721.06,4643.79
Cotton,2021,3733.81,4098.44
Cotton,2021,3846.89,4131.58
Wheat,2016,5543.88,3292.86
Oilseeds,2016,1965.76,4311.11
Rice,2011,4363.39,3850.65
Oilseeds,2014,3774.07,2299.13
Sugarcane,2010,2376.44,5348.37
Cotton,2017,3679.61,3745.85
Pulses,2018,2007.65,5150.97
Sugarcane,2020,3217.88,5324.35
Wheat,2019,5111.39,2465.66
Wheat,2011,1398.64,5012.36
Maize,2022,991.68,2967.47
Maize,2023,1034.26,5014.86
Rice,2018,3187.83,3840.9
Oilseeds,2022,4871.05,2172.0
Maize,2022,1137.5,5002.33
Rice,2010,1349.64,4532.23
Sugarcane,2018,1696.64,2245.07
Rice,2022,3084.5,2151.5
Pulses,2021,5308.18,4821.62
Sugarcane,2015,2388.45,3429.88
Rice,2021,3661.11,2492.42
Maize,2020,1166.59,2454.82
Maize,2018,1938.34,4229.43
Wheat,2019,1205.19,4626.69
Maize,2017,1474.84,3707.1
Oilseeds,2014,2263.65,2424.08
Rice,2021,1308.79,2924.08
Pulses,2013,2311.04,2574.7
Oilseeds,2018,1396.25,3723.32
Maize,2022,3809.65,5223.35
Cotton,2024,835.41,3818.59
Maize,2020,4463.75,5134.72
Sugarcane,2016,2160.94,5377.85
Sugarcane,2011,3936.18,3902.0
Wheat,2023,3275.66,3114.99
Rice,2016,1487.61,5337.1
Sugarcane,2021,5941.76,4504.4
Sugarcane,2015,3473.41,5290.32
Oilseeds,2011,4429.96,3661.37
Pulses,2016,5421.78,4700.59
Wheat,2015,1923.53,1661.83
Wheat,2011,2425.62,2169.23
Maize,2017,1074.4,5104.42
Sugarcane,2012,2248.74,2220.85
Wheat,2023,4507.1,2542.25
Sugarcane,2023,5029.22,4118.89
Sugarcane,2011,1585.82,2807.47
Wheat,2010,3659.81,5092.33
Oilseeds,2024,1135.67,1867.97
Oilseeds,2015,4447.75,3593.77
Pulses,2020,988.83,2785.12
Rice,2017,5093.87,3182.9
Rice,2014,2157.36,4179.51
Cotton,2011,5370.58,3174.7
Rice,2020,2380.87,4482.79
Sugarcane,2010,2161.36,1480.63
Sugarcane,2018,2049.58,2228.5
Pulses,2011,2848.16,4921.6
Pulses,2017,3934.15,2049.4
Sugarcane,2011,2593.16,1030.29
Rice,2024,1170.87,2983.38
Cotton,2022,3256.51,2452.73
Maize,2010,2432.21,2603.24
Oilseeds,2024,3465.54,2537.57
Pulses,2017,2514.13,2039.92
Sugarcane,2023,2746.44,4489.03
Cotton,2016,3421.7,1128.21
Wheat,2022,1596.46,3225.78
Rice,2020,1693.05,3279.03
Pulses,2012,1607.47,1129.72
Maize,2011,2535.47,930.33
Pulses,2022,1824.78,3272.92
Pulses,2021,4057.14,4631.87
Wheat,2013,869.48,1748.1
Pulses,2018,1941.95,1067.64
Cotton,2013,4972.57,2456.6
Pulses,2016,4287.87,2724.19
Wheat,2019,5698.33,2630.75
Wheat,2023,2019.53,5291.97
Sugarcane,2011,1730.82,1272.73
Sugarcane,2016,2170.31,2814.96
Rice,2018,2622.88,2145.92
Maize,2013,890.46,3026.24
Wheat,2014,1976.43,2470.68
Cotton,2014,926.96,1427.72
Oilseeds,2023,5721.78,2541.57
Wheat,2014,5977.54,4677.51
Wheat,2011,5353.57,3098.1
Pulses,2015,3511.2,4718.68
Rice,2021,1006.78,2760.95
Pulses,2024,5319.43,1650.18
Sugarcane,2017,3150.05,4385.15
Sugarcane,2020,2237.96,4616.32
Rice,2014,5474.44,4070.19
Sugarcane,2016,813.5,2759.0
Wheat,2013,5736.77,4315.62
Sugarcane,2023,2719.79,3693.51
Pulses,2011,5902.51,4596.32
Rice,2021,3044.7,3516.01
Rice,2024,1878.67,4952.58
Pulses,2020,5480.4,2438.92
Wheat,2016,4400.29,4248.13
Sugarcane,2020,5925.41,2706.02
Oilseeds,2016,3341.16,3395.11
Wheat,2010,5819.36,2935.57
Cotton,2019,3162.28,5029.76
Pulses,2024,5964.97,5087.7
Oilseeds,2016,5228.48,2916.33
Rice,2017,2511.48,2967.32
Maize,2013,3110.2,3400.14
Pulses,2014,5084.97,1597.64
Oilseeds,2013,4364.91,4968.05
Maize,2017,2218.28,4251.11
Rice,2012,4505.02,2915.44
Maize,2023,2676.27,1177.61
Wheat,2018,3479.02,2764.71
Cotton,2012,5212.69,1024.21
Sugarcane,2016,3689.98,1458.31
Cotton,2011,1261.65,4918.26
Oilseeds,2019,1119.8,2437.76
Pulses,2024,2412.7,5283.55
Pulses,2022,3791.48,1771.49
Maize,2012,4713.11,3407.19
Pulses,2013,2080.55,4049.88
Maize,2011,4147.03,4563.71
Sugarcane,2024,2698.44,1357.8
Maize,2018,4477.9,3747.3
Sugarcane,2014,3905.51,2652.15
Maize,2024,875.42,1291.64
Sugarcane,2016,4798.11,2333.57
Wheat,2021,4231.91,4190.03
Sugarcane,2023,5292.85,2518.47
Rice,2015,4590.29,2151.23
Cotton,2017,3627.49,3927.09
Oilseeds,2024,2914.57,5008.92
Oilseeds,2023,2183.05,1890.21
Cotton,2021,5640.16,4405.23
Rice,2010,4643.82,5321.26
Wheat,2015,5599.53,996.12
Wheat,2021,1762.37,2372.94
Maize,2015,4280.07,5473.11
Wheat,2015,1422.97,5133.87
Maize,2015,3054.39,3195.17
Pulses,2017,4761.83,4128.11
Pulses,2024,5079.76,2793.55
Maize,2015,2160.8,2505.02
Sugarcane,2014,3052.19,4993.61
Maize,2020,3621.71,2849.36
Wheat,2019,2492.56,4380.89
Wheat,2014,2165.91,4497.12
Maize,2014,5276.13,5392.88
Pulses,2023,2518.82,3217.71
Sugarcane,2011,3067.02,1681.67
Rice,2021,3563.21,3713.58
Maize,2020,3093.65,1101.93
Pulses,2019,5284.64,3090.98
Sugarcane,2024,1942.02,4859.48
Cotton,2014,1677.47,4503.38
Oilseeds,2010,4389.49,1204.33
Wheat,2018,5218.67,3311.6
Rice,2024,5978.83,1071.45
Rice,2014,4889.82,4516.28
Rice,2018,3008.4,5196.61
Cotton,2022,3614.36,2125.13
Wheat,2010,1004.89,4217.05
Oilseeds,2023,5178.59,2889.62
Rice,2019,4065.94,2310.93
Wheat,2019,2103.56,2754.36
Wheat,2011,4315.79,1086.0
Cotton,2021,1891.04,1636.1
Pulses,2021,4676.95,1922.32
Cotton,2021,1862.06,2250.84
Pulses,2010,2476.98,2128.62
Cotton,2012,4785.76,2624.69
Cotton,2018,5619.63,4609.37
Cotton,2014,1204.16,2821.1
Maize,2021,4700.32,2250.72
Pulses,2017,3725.13,4559.87
Maize,2021,3840.22,5127.38
Sugarcane,2011,1896.13,2459.22
Wheat,2019,2605.41,4695.71
Pulses,2024,5286.28,5342.07
Sugarcane,2015,1890.97,2455.88
Wheat,2010,5704.16,1379.52
Wheat,2017,2943.53,2844.82
Rice,2011,3828.65,1559.42
Wheat,2024,2816.44,1857.64
Cotton,2020,3124.83,3877.78
Pulses,2023,3716.83,3191.45
Cotton,2017,5958.74,4186.84
Pulses,2023,5890.5,2809.93
Rice,2023,5525.05,5499.59
Maize,2020,855.2,3605.16
Maize,2014,3921.54,2376.83
Maize,2022,5690.2,1890.56
Pulses,2012,2688.43,2286.29
Cotton,2010,3560.11,2009.79
Rice,2017,3390.31,3178.77
Pulses,2023,2444.85,4759.67
Maize,2018,1962.93,2782.83
Cotton,2016,1821.51,2373.99
Maize,2017,5071.51,3157.92
Rice,2014,3877.76,2621.29
Sugarcane,2014,3466.37,1102.26
Cotton,2020,1517.19,2464.87
Sugarcane,2010,3833.68,2414.24
Oilseeds,2017,1237.91,4149.76
Pulses,2018,914.57,1702.62
Cotton,2021,4400.41,1217.84
Rice,2010,5527.61,1121.15
Pulses,2013,2433.09,1413.85
Wheat,2018,3950.34,1003.75
Pulses,2011,2166.82,4445.81
Oilseeds,2018,2087.23,5290.55
Oilseeds,2015,2322.51,1563.94
Maize,2013,4920.61,1351.74
Oilseeds,2013,2860.71,3728.88
Rice,2010,5169.05,2464.46
Rice,2011,5260.22,3682.19
Wheat,2021,3146.76,4226.76
Rice,2017,3483.89,5269.78
Wheat,2017,3186.24,5003.68
Sugarcane,2015,1713.36,1394.3
Pulses,2017,4370.82,1116.6
Rice,2014,5356.45,1186.22
Rice,2022,4425.58,3967.67
Wheat,2017,5711.96,2959.88
Oilseeds,2024,3819.64,2024.37
Pulses,2021,4047.65,2740.92
Cotton,2017,5841.0,4553.23
Sugarcane,2021,4032.8,3431.39
Wheat,2021,5888.07,4377.16
Sugarcane,2013,4200.38,5023.1
Maize,2013,3293.38,3907.62
Wheat,2010,3407.71,1741.32
Maize,2010,3087.57,1805.18
Sugarcane,2023,1379.8,2097.79
Oilseeds,2024,949.14,1288.37
Pulses,2012,5262.92,4918.32
Wheat,2020,4018.92,2894.03
Sugarcane,2024,5312.72,2148.78
Pulses,2021,1774.41,907.37
Pulses,2013,4454.2,5484.84
Pulses,2016,5524.43,4710.86
Rice,2015,1688.31,5459.38
Oilseeds,2016,2323.12,1741.32
Oilseeds,2019,3141.58,999.88
Cotton,2010,2014.26,2632.21
Wheat,2019,5059.14,2120.69
Pulses,2013,4026.27,5455.03
Cotton,2023,1477.96,1081.9
Wheat,2015,926.68,1390.49
Sugarcane,2016,5153.42,1225.98
Wheat,2018,1095.85,4769.27
Cotton,2015,1854.45,2849.38
Maize,2020,4227.33,3193.69
Rice,2020,4833.27,2116.33
Cotton,2016,5531.36,1537.24
Sugarcane,2022,1275.42,4091.1
Wheat,2019,5923.48,5155.92
Maize,2020,2394.52,4716.86
Pulses,2010,1445.2,4292.34
Wheat,2021,3572.65,2649.62
Maize,2021,5927.76,5171.0
Wheat,2014,3226.19,5160.84
Sugarcane,2010,5157.61,3901.08
Pulses,2018,2152.93,2740.93
Sugarcane,2024,1800.13,4199.67
Oilseeds,2016,976.81,3473.5
Cotton,2018,2317.08,2496.46
Cotton,2015,2544.55,3434.75
Wheat,2016,2170.6,1821.0
Pulses,2017,1858.92,3973.46
Maize,2021,4933.16,5081.99
Wheat,2019,3859.57,3339.55
Cotton,2024,2288.24,2380.34
Cotton,2020,4901.77,5329.42
Wheat,2012,2082.35,3831.61
Oilseeds,2014,1941.47,3294.39
Oilseeds,2013,4907.21,2766.17
Rice,2011,5889.94,3419.84
Cotton,2013,5765.53,3181.16
Wheat,2019,4746.39,4651.98
Maize,2017,5895.98,5025.73
Wheat,2020,4986.82,4513.33
Wheat,2022,1720.76,2403.91
Pulses,2022,5888.01,3706.29
Rice,2014,5120.19,5161.75
Maize,2014,2406.74,5202.51
Sugarcane,2020,4193.06,5082.07
Sugarcane,2013,839.98,2325.07
Sugarcane,2015,4228.94,3880.06
Cotton,2015,4238.44,3453.65
Rice,2013,4655.73,3061.71
Maize,2018,5300.83,5461.98
Wheat,2014,3393.35,2495.55
Oilseeds,2022,5407.18,1957.97
Pulses,2020,5747.91,3472.43
Cotton,2024,2341.48,1290.05
Rice,2012,4890.79,4278.3
Wheat,2014,1910.41,910.39
Pulses,2018,2880.17,1709.39
Rice,2017,1389.84,5424.9
Oilseeds,2021,3935.57,1548.79
Pulses,2017,4085.57,1066.39
Oilseeds,2012,1859.48,1963.13
Maize,2013,3781.29,2078.15
Maize,2011,5318.11,1329.14
Pulses,2017,2667.2,2176.96
Oilseeds,2011,2685.26,3146.99
Pulses,2016,5674.12,2841.88
Wheat,2019,3358.57,1271.75
Oilseeds,2015,5156.35,2374.81
Maize,2010,5513.11,4046.56
Maize,2013,3388.92,2864.09
Rice,2013,5401.5,2244.79
Oilseeds,2012,4982.4,1518.03
Oilseeds,2017,2355.58,2602.83
Maize,2019,1784.02,4475.68
Wheat,2018,3891.72,2792.13
Cotton,2012,3396.6,3152.84
Sugarcane,2023,4969.93,4331.62
Oilseeds,2018,5518.93,1554.83
Sugarcane,2013,4348.75,4970.94
Rice,2011,5933.66,4934.46
Sugarcane,2023,2112.33,2788.58
Maize,2023,2189.88,4189.18
Pulses,2016,1042.95,3167.55
Cotton,2020,1678.4,1293.66
Wheat,2021,4458.89,1472.92
Wheat,2022,3433.6,1116.57
Oilseeds,2012,2733.55,1080.23
Sugarcane,2014,4787.12,5352.88
Wheat,2020,4482.41,1591.9
Sugarcane,2021,1313.05,1576.69
Maize,2022,4489.01,4328.39
Pulses,2023,3117.09,3681.15
Cotton,2013,1771.82,4858.81
Pulses,2021,4137.84,4277.3
Wheat,2024,1506.34,4102.86
Maize,2013,5958.8,3791.96
Maize,2023,5381.83,1601.75
Cotton,2015,2026.53,4218.16
Sugarcane,2016,3876.47,3785.02
Maize,2017,5750.27,3487.69
Maize,2017,5413.85,4338.03
Cotton,2014,2736.08,1475.82
Wheat,2020,4029.73,4314.16
Wheat,2023,4553.78,4922.12
Oilseeds,2024,1466.41,1733.2
Cotton,2019,3457.66,4117.92
Rice,2012,4656.36,5001.82
Wheat,2013,973.85,1474.46
Oilseeds,2017,1896.26,4194.72
Oilseeds,2017,3266.08,3892.61
Maize,2019,4279.37,1913.67
Oilseeds,2023,5960.91,2252.77
Oilseeds,2023,5416.38,5370.8
Cotton,2019,4532.29,2650.1
Cotton,2011,2374.6,5331.78
Rice,2020,5812.16,2341.45
Cotton,2016,4670.37,1308.05
Sugarcane,2023,4319.6,4623.94
Wheat,2013,5286.13,4929.51
Rice,2024,3672.47,1884.88
Pulses,2013,3306.69,2868.64
Wheat,2016,939.65,2432.63
Pulses,2017,3690.8,5064.45
Cotton,2011,4724.87,2226.75
Oilseeds,2016,1140.49,4072.37
Wheat,2012,5536.61,3923.18
Pulses,2015,4624.67,2361.24
Oilseeds,2014,4136.82,2672.83
Oilseeds,2022,5381.71,2529.74
Oilseeds,2018,1997.45,2466.23
Cotton,2019,3728.28,2571.09
Cotton,2012,3653.02,2268.98
Cotton,2020,1413.55,4168.02
Wheat,2014,2965.83,3043.52
Sugarcane,2022,5246.76,1429.32
Cotton,2015,5279.36,4896.4
Pulses,2017,5193.11,3236.18
Sugarcane,2021,1249.86,1946.81
Pulses,2011,2329.15,5232.31
Rice,2022,4391.01,1346.53
Maize,2016,916.72,2090.62
Wheat,2018,2208.0,2478.42
Sugarcane,2020,2451.63,2857.7
Sugarcane,2015,5340.89,4230.46
Pulses,2021,5953.46,5147.44
Pulses,2012,2957.96,2848.76
Pulses,2014,4090.18,2050.48
Oilseeds,2020,3699.21,2867.14
Rice,2021,5852.9,2567.47
Pulses,2023,5507.98,4317.68
Wheat,2019,3300.79,1721.04
Sugarcane,2010,4068.09,4688.46
Rice,2013,907.37,5394.75
Sugarcane,2022,3033.91,2883.76
Wheat,2010,3295.46,4521.55
Maize,2017,875.11,4894.41
Wheat,2019,1541.49,1855.61
Sugarcane,2013,3621.73,2559.54
Cotton,2011,4786.66,3302.78
Oilseeds,2014,5509.25,1821.3
Cotton,2022,1245.76,1255.11
Pulses,2011,2977.28,4281.11
Rice,2019,4498.26,1067.35
Sugarcane,2020,4673.24,2678.44
Wheat,2012,1212.58,5396.29
Pulses,2022,2627.04,2447.9
Rice,2015,1367.05,1053.71
Wheat,2020,3821.17,4426.38
Maize,2021,3582.25,920.55
Oilseeds,2011,829.03,1686.16
Sugarcane,2014,2796.05,919.75
Cotton,2010,2222.03,1720.63
Cotton,2019,5033.24,5356.87
Rice,2021,5594.44,1973.09
Oilseeds,2023,2805.02,2816.5
Maize,2020,2050.39,3835.56
Cotton,2015,4902.01,3400.86
Oilseeds,2013,5903.3,1633.55
Wheat,2021,2467.4,1359.53
Pulses,2023,1058.29,2854.8
Pulses,2017,4575.44,2924.06
Oilseeds,2016,4604.5,1342.77
Rice,2024,2535.6,1935.25
Wheat,2011,3731.53,2922.78
Sugarcane,2012,1224.81,5281.03
Oilseeds,2014,4307.5,1311.59
Rice,2016,4492.01,4717.92
Cotton,2011,1862.89,4869.68
Maize,2017,4922.96,3412.73
Oilseeds,2019,968.17,4327.02
Cotton,2020,5042.86,4539.66
Rice,2016,5299.05,4611.77
Oilseeds,2011,1112.52,2267.02
Cotton,2012,5397.69,4113.51
Wheat,2020,4587.64,1018.58
Pulses,2023,2531.04,2588.79
Maize,2015,951.45,5249.08
Wheat,2011,5719.2,4264.98
Oilseeds,2023,2775.87,1789.41
Wheat,2024,4200.79,4652.22
Cotton,2011,2080.91,3447.73
Pulses,2011,5712.75,4175.1
Maize,2014,1808.15,4350.0
Maize,2013,1838.09,1177.0
Oilseeds,2015,5338.51,1973.47
Pulses,2012,1261.46,4414.81
Rice,2020,5206.09,1141.61
Wheat,2019,1632.93,2514.37
Maize,2014,4425.23,1131.84
Maize,2014,2738.48,1803.51
Pulses,2017,2594.82,967.51
Cotton,2013,4734.88,1023.49
Cotton,2022,4517.65,4902.24
Wheat,2022,2655.06,2700.31
Wheat,2013,1517.72,1747.44
Oilseeds,2020,2690.67,3460.45
Maize,2015,4154.42,3550.83
Pulses,2015,807.59,2755.0
Wheat,2021,5260.02,2735.53
Maize,2019,5738.59,2066.26
Rice,2015,5362.38,2672.91
Cotton,2010,4164.54,4450.06
Wheat,2017,3176.25,2177.04
Oilseeds,2021,1206.52,1305.91
Wheat,2019,4557.63,1196.57
Sugarcane,2014,2861.41,2576.45
Sugarcane,2015,2302.64,4594.65
Oilseeds,2020,2518.45,2536.66
Oilseeds,2019,952.12,1480.03
Maize,2022,3637.02,3732.5
Wheat,2021,4763.96,3512.77
Wheat,2013,5070.43,3620.44
Maize,2019,5091.4,3203.04
Sugarcane,2022,1178.16,5306.91
Rice,2015,5643.93,4837.59
Maize,2020,5285.82,2467.4
Maize,2013,1388.52,3302.97
Rice,2010,1203.34,3310.34
Rice,2017,5331.29,4291.22
Cotton,2015,5667.43,2525.5
Wheat,2023,3576.68,4261.97
Sugarcane,2013,3087.56,2637.93
Pulses,2022,4446.82,5068.99
Sugarcane,2013,4448.47,2115.64
Cotton,2018,4367.85,2315.48
Wheat,2016,5434.82,2721.4
Pulses,2018,3849.4,2470.29
Maize,2019,2069.4,5301.32
Wheat,2017,4815.65,3587.79
Pulses,2019,3993.6,2150.2
Cotton,2011,4302.09,2594.68
Pulses,2023,3678.57,2978.36
Pulses,2013,3716.31,4016.08
Rice,2016,3274.13,2824.16
Oilseeds,2012,2470.06,4258.07
Cotton,2012,1931.78,4764.45
Cotton,2015,1741.28,2014.22
Rice,2024,5729.92,4456.34
Maize,2016,5748.07,2900.05
Sugarcane,2024,5607.15,2168.44
Cotton,2016,5502.62,3710.33
Maize,2012,1328.54,5342.43
Wheat,2013,2870.69,4709.26
Maize,2016,5491.93,1593.7
Oilseeds,2012,1950.73,2051.96
Wheat,2012,5567.21,4638.51
Wheat,2018,5866.01,4415.84
Pulses,2018,5629.95,3637.67
Sugarcane,2022,3417.02,2567.58
Sugarcane,2018,4006.38,4207.5
Cotton,2013,5589.44,2505.58
Wheat,2017,4349.3,4578.64
Oilseeds,2012,5741.95,4623.51
Oilseeds,2014,3711.59,3610.38
Cotton,2019,4061.95,3024.12
Pulses,2013,2854.03,2903.88
Rice,2017,2080.73,1788.69
Pulses,2013,890.7,1957.61
Rice,2023,2158.33,3108.02
Wheat,2021,2690.9,1588.89
Wheat,2018,4420.75,5185.52
Rice,2015,3014.73,1801.83
Oilseeds,2010,1797.89,5460.22
Wheat,2010,2357.77,4080.14
Sugarcane,2024,2641.18,3972.53
Rice,2011,2336.27,1247.26
Oilseeds,2023,1324.23,3986.77
Wheat,2014,2327.52,2967.49
Cotton,2022,2660.68,4956.88
Wheat,2016,5490.52,2008.3
Rice,2024,1257.02,2655.36
Rice,2010,857.02,3951.37
Pulses,2010,4560.4,5462.07
Oilseeds,2024,2562.44,5268.97
Oilseeds,2011,5288.33,1669.66
Oilseeds,2020,2158.63,2887.87
Rice,2014,2383.14,2663.09
Wheat,2021,5412.98,2742.42
Pulses,2023,3239.95,3934.56
Maize,2012,820.27,2591.02
Rice,2015,2154.38,3752.84
Oilseeds,2014,4628.81,1609.16
Pulses,2011,4343.2,4760.87
Oilseeds,2024,5856.92,1459.56
Sugarcane,2014,5769.15,2648.25
Maize,2020,5001.24,4870.61
Wheat,2024,4834.24,2990.6
Wheat,2015,3033.8,4469.66
Wheat,2013,1475.8,4411.59
Wheat,2012,5503.55,5056.81
Sugarcane,2020,5096.79,3593.49
Pulses,2024,3779.08,2432.88
Rice,2010,5769.94,5146.37
Cotton,2015,5644.24,1082.93
Sugarcane,2023,4135.76,2088.52
Maize,2015,2877.91,3828.64
Maize,2022,4865.43,4429.02
Cotton,2010,4646.32,2593.55
Pulses,2011,4625.38,1119.71
Cotton,2011,2410.72,1136.4
Wheat,2022,3725.57,4238.96
Sugarcane,2023,1854.02,2912.99
Oilseeds,2015,5565.44,2749.05
Oilseeds,2010,3242.3,4124.72
Sugarcane,2018,5801.35,1853.18
Wheat,2023,5551.71,3154.72
Sugarcane,2018,5164.2,2343.09
Oilseeds,2012,3830.69,2856.54
Wheat,2018,4398.27,3037.15
Pulses,2020,3993.86,1906.1
Pulses,2018,1209.87,1517.44
Sugarcane,2016,3943.37,1189.04
Oilseeds,2014,1695.72,5361.44
Pulses,2010,4259.21,4936.82
Cotton,2023,4647.3,2257.57
Oilseeds,2022,3994.86,1056.12
Wheat,2021,5906.74,2952.77
Pulses,2012,2064.39,5497.55
Maize,2021,4268.45,3165.45
Rice,2022,2711.6,5469.39
Sugarcane,2011,2262.22,3919.03
Oilseeds,2017,2952.51,2603.6
Maize,2014,5978.54,1388.86
Maize,2023,4285.15,4189.04
Rice,2017,4196.46,4247.72
Wheat,2011,3065.08,1380.73
Wheat,2021,2804.37,4486.14
Rice,2011,3216.42,933.49
Maize,2019,4310.96,1241.8
Pulses,2012,2265.17,4766.86
Oilseeds,2012,2435.9,3403.98
Maize,2014,5183.79,3646.71
Sugarcane,2021,4881.97,4775.83
Oilseeds,2019,5039.78,1533.78
Sugarcane,2018,5023.13,3872.69
Oilseeds,2024,2830.35,4042.19
Oilseeds,2015,3427.99,1714.86
Rice,2012,929.99,3680.33
Rice,2021,3809.66,4962.54
Sugarcane,2023,1649.82,3369.0
Wheat,2011,2690.77,3123.4
Rice,2022,5312.98,5312.31
Wheat,2018,2695.02,5073.45
Pulses,2020,3306.72,2841.7
Cotton,2012,2458.65,1665.21
Cotton,2018,5047.29,3055.26
Sugarcane,2011,2101.43,2390.52
Wheat,2022,826.43,2416.5
Wheat,2014,1633.29,4046.92
Maize,2024,5688.65,2967.69
Pulses,2012,2125.8,5152.83
Wheat,2024,1810.62,3084.89
Maize,2016,3185.97,1780.65
Wheat,2012,2077.84,2642.46
Maize,2019,2842.36,2454.28
Pulses,2011,1726.83,3683.12
Wheat,2018,5361.12,1889.8
Sugarcane,2024,1667.62,2578.36
Wheat,2010,1579.22,3941.46
Pulses,2020,4883.03,2476.86
Maize,2012,4302.52,5106.78
Rice,2019,3147.34,1122.45
Pulses,2020,2981.82,4512.88
Rice,2017,1763.59,1620.75
Rice,2020,5115.07,4182.76
Maize,2011,4412.1,5055.41
Maize,2017,3934.37,927.11
Oilseeds,2011,1804.46,2146.54
Oilseeds,2020,4827.09,4671.69
Maize,2010,3009.89,5050.25
Pulses,2024,4746.0,2425.2
Rice,2016,5477.63,3036.07
Cotton,2016,3398.83,5431.16
Pulses,2021,4698.41,4203.73
Oilseeds,2016,2181.7,2772.72
